,x
TCGA-2H-A9GF-01,0.600694984279
TCGA-2H-A9GH-01,0.5949008245040001
TCGA-2H-A9GI-01,0.55520703445
TCGA-2H-A9GJ-01,0.7604635068019999
TCGA-2H-A9GK-01,0.413782805074
TCGA-2H-A9GL-01,0.539668338
TCGA-2H-A9GM-01,0.7454771214579999
TCGA-2H-A9GN-01,0.635726868553
TCGA-2H-A9GO-01,0.546758659876
TCGA-2H-A9GQ-01,0.7185158983200001
TCGA-2H-A9GR-01,0.40792872258
TCGA-IC-A6RE-01,0.422503852558
TCGA-IC-A6RF-01,0.47917119550399995
TCGA-IG-A3I8-01,0.5864496820539999
TCGA-IG-A3QL-01,0.7440058887800001
TCGA-IG-A3Y9-01,0.34168035833300003
TCGA-IG-A3YA-01,0.294262602287
TCGA-IG-A3YB-01,0.474706285681
TCGA-IG-A3YC-01,0.368969129704
TCGA-IG-A4P3-01,0.41437934166699997
TCGA-IG-A4QS-01,0.594942261658
TCGA-IG-A4QT-01,0.34378675
TCGA-IG-A50L-01,0.44312385121200004
TCGA-IG-A51D-01,0.394539896776
TCGA-IG-A5B8-01,0.426072287805
TCGA-IG-A5S3-01,0.501366850945
TCGA-IG-A625-01,0.593905008957
TCGA-IG-A6QS-01,0.5908377927530001
TCGA-IG-A7DP-01,0.208346138644
TCGA-IG-A8O2-01,0.61087396698
TCGA-IG-A97H-01,0.5338153919690001
TCGA-IG-A97I-01,0.685638208069
TCGA-JY-A6F8-01,0.6358836296239999
TCGA-JY-A6FA-01,0.766579841838
TCGA-JY-A6FB-01,0.606164639113
TCGA-JY-A6FD-01,0.429822215734
TCGA-JY-A6FE-01,0.544650858466
TCGA-JY-A6FG-01,0.59172416083
TCGA-JY-A6FH-01,0.7319223288850001
TCGA-JY-A938-01,0.432916773219
TCGA-JY-A939-01,0.32770842364
TCGA-JY-A93C-01,0.58363479621
TCGA-JY-A93D-01,0.37976246508699996
TCGA-JY-A93E-01,0.467206317311
TCGA-JY-A93F-01,0.618588639721
TCGA-KH-A6WC-01,0.424310898098
TCGA-L5-A43C-01,0.324129088806
TCGA-L5-A43E-01,0.627545535295
TCGA-L5-A43H-01,0.38280856014799997
TCGA-L5-A43I-01,0.647543153834
TCGA-L5-A43J-01,0.611847026179
TCGA-L5-A43M-01,0.526566081068
TCGA-L5-A4OE-01,0.505841284947
TCGA-L5-A4OF-01,0.49457590150700004
TCGA-L5-A4OG-01,0.434496279859
TCGA-L5-A4OH-01,0.606437238977
TCGA-L5-A4OI-01,0.6922413713940001
TCGA-L5-A4OJ-01,0.682175287846
TCGA-L5-A4OM-01,0.712246062922
TCGA-L5-A4ON-01,0.660481929026
TCGA-L5-A4OO-01,0.35294013024800003
TCGA-L5-A4OP-01,0.655725900739
TCGA-L5-A4OQ-01,0.5615832629249999
TCGA-L5-A4OR-01,0.6116589982680001
TCGA-L5-A4OS-01,0.31509139728
TCGA-L5-A4OT-01,0.45069355817699996
TCGA-L5-A4OU-01,0.339597565022
TCGA-L5-A4OW-01,0.46919275023999996
TCGA-L5-A4OX-01,0.594432258898
TCGA-L5-A88S-01,0.409285524761
TCGA-L5-A88T-01,0.478802420694
TCGA-L5-A88V-01,0.6857476664300001
TCGA-L5-A88W-01,0.559139087294
TCGA-L5-A88Y-01,0.45434789380699997
TCGA-L5-A88Z-01,0.657286602539
TCGA-L5-A891-01,0.575736823781
TCGA-L5-A893-01,0.376478782065
TCGA-L5-A8NE-01,0.6927337985619999
TCGA-L5-A8NF-01,0.633272438597
TCGA-L5-A8NG-01,0.454893083073
TCGA-L5-A8NH-01,0.5673295150159999
TCGA-L5-A8NI-01,0.53821713852
TCGA-L5-A8NJ-01,0.744703297906
TCGA-L5-A8NK-01,0.4389152485
TCGA-L5-A8NL-01,0.379549888581
TCGA-L5-A8NM-01,0.39715276953699996
TCGA-L5-A8NN-01,0.594691295682
