,x
TCGA-3M-AB46-01,0.652794939476
TCGA-3M-AB47-01,0.330239131535
TCGA-B7-5816-01,0.263943287018
TCGA-B7-5818-01,0.63008314938
TCGA-B7-A5TI-01,0.510018358433
TCGA-B7-A5TJ-01,0.67876672628
TCGA-B7-A5TK-01,0.269242639329
TCGA-B7-A5TN-01,0.483643719602
TCGA-BR-4187-01,0.284368631667
TCGA-BR-4191-01,0.45552215
TCGA-BR-4201-01,0.352570323144
TCGA-BR-4253-01,0.42836375499799995
TCGA-BR-4255-01,0.387949891856
TCGA-BR-4256-01,0.28576359101300003
TCGA-BR-4257-01,0.449851897662
TCGA-BR-4267-01,0.633848693366
TCGA-BR-4279-01,0.353420825
TCGA-BR-4280-01,0.604216404603
TCGA-BR-4292-01,0.597702995615
TCGA-BR-4294-01,0.791323393145
TCGA-BR-4357-01,0.522818358333
TCGA-BR-4361-01,0.465289061756
TCGA-BR-4362-01,0.403398350004
TCGA-BR-4363-01,0.490201505859
TCGA-BR-4366-01,0.6407999011600001
TCGA-BR-4368-01,0.417435310839
TCGA-BR-4369-01,0.471579788888
TCGA-BR-4370-01,0.225436526241
TCGA-BR-4371-01,0.5501600743630001
TCGA-BR-6452-01,0.319098254721
TCGA-BR-6453-01,0.29800495
TCGA-BR-6454-01,0.394856813745
TCGA-BR-6455-01,0.520297755702
TCGA-BR-6456-01,0.380223023441
TCGA-BR-6457-01,0.286125805333
TCGA-BR-6458-01,0.370677900943
TCGA-BR-6563-01,0.216189225
TCGA-BR-6564-01,0.321636244442
TCGA-BR-6565-01,0.393746728179
TCGA-BR-6566-01,0.25674453494399996
TCGA-BR-6705-01,0.330414272619
TCGA-BR-6706-01,0.270285529998
TCGA-BR-6707-01,0.47003650503899996
TCGA-BR-6709-01,0.340396283778
TCGA-BR-6710-01,0.46013597002499995
TCGA-BR-6801-01,0.595240621511
TCGA-BR-6802-01,0.290835105542
TCGA-BR-6803-01,0.278732323635
TCGA-BR-6852-01,0.25380858126899997
TCGA-BR-7196-01,0.23799206862199998
TCGA-BR-7197-01,0.616264317073
TCGA-BR-7703-01,0.524303145187
TCGA-BR-7704-01,0.47344436901000003
TCGA-BR-7707-01,0.449017060159
TCGA-BR-7715-01,0.718405680858
TCGA-BR-7716-01,0.318057901939
TCGA-BR-7717-01,0.432280539435
TCGA-BR-7722-01,0.56803357808
TCGA-BR-7723-01,0.47527844643100003
TCGA-BR-7851-01,0.472561458659
TCGA-BR-7901-01,0.323474740108
TCGA-BR-7957-01,0.262360129998
TCGA-BR-7958-01,0.329211485973
TCGA-BR-7959-01,0.387244233333
TCGA-BR-8058-01,0.272344235032
TCGA-BR-8059-01,0.360276188314
TCGA-BR-8060-01,0.512743452596
TCGA-BR-8077-01,0.534662926612
TCGA-BR-8078-01,0.532483201325
TCGA-BR-8080-01,0.281126417141
TCGA-BR-8081-01,0.268038042931
TCGA-BR-8284-01,0.252660800714
TCGA-BR-8286-01,0.550717791399
TCGA-BR-8289-01,0.474973040034
TCGA-BR-8291-01,0.29491163402
TCGA-BR-8295-01,0.642786644667
TCGA-BR-8296-01,0.290173691667
