,x
TCGA-CS-4938-01,0.640163428751
TCGA-CS-4941-01,0.474040051751
TCGA-CS-4942-01,0.683992301106
TCGA-CS-4943-01,0.782471257096
TCGA-CS-4944-01,0.601168164736
TCGA-CS-5390-01,0.7532233666670001
TCGA-CS-5393-01,0.5797621217260001
TCGA-CS-5394-01,0.776655341667
TCGA-CS-5395-01,0.7206685968500001
TCGA-CS-5396-01,0.770312704427
TCGA-CS-5397-01,0.531716970526
TCGA-CS-6186-01,0.707405022025
TCGA-CS-6188-01,0.5441050999999999
TCGA-CS-6290-01,0.47946666382799996
TCGA-CS-6666-01,0.5806445833330001
TCGA-CS-6667-01,0.513330394063
TCGA-CS-6668-01,0.6838985833329999
TCGA-CS-6669-01,0.461303547165
TCGA-CS-6670-01,0.567158888563
TCGA-DB-5270-01,0.460766141667
TCGA-DB-5273-01,0.570936278161
TCGA-DB-5274-01,0.612289762544
TCGA-DB-5275-01,0.63797797804
TCGA-DB-5276-01,0.424847441667
TCGA-DB-5277-01,0.759941566408
TCGA-DB-5278-01,0.673890011749
TCGA-DB-5279-01,0.814556369352
TCGA-DB-5280-01,0.7281837960649999
TCGA-DB-5281-01,0.556304356028
TCGA-DB-A4X9-01,0.782399641667
TCGA-DB-A4XA-01,0.58039160561
TCGA-DB-A4XB-01,0.787625908333
TCGA-DB-A4XC-01,0.540106466667
TCGA-DB-A4XD-01,0.7367425241140001
TCGA-DB-A4XE-01,0.530570649079
TCGA-DB-A4XF-01,0.638117707345
TCGA-DB-A4XG-01,0.6474942001
TCGA-DB-A4XH-01,0.692593575366
TCGA-DB-A64L-01,0.607014214921
TCGA-DB-A64O-01,0.49393766190399996
TCGA-DB-A64P-01,0.672633163036
TCGA-DB-A64Q-01,0.756688915745
TCGA-DB-A64R-01,0.817230853337
TCGA-DB-A64S-01,0.45092475140199995
TCGA-DB-A64U-01,0.654057979427
TCGA-DB-A64V-01,0.33248125
TCGA-DB-A64W-01,0.734159668642
TCGA-DB-A64X-01,0.700491136529
TCGA-DB-A75K-01,0.646865946412
TCGA-DB-A75L-01,0.696477534459
TCGA-DB-A75M-01,0.725240598151
TCGA-DB-A75O-01,0.65724205708
TCGA-DB-A75P-01,0.32736170000000003
TCGA-DH-5140-01,0.7419193666670001
TCGA-DH-5141-01,0.597904848151
TCGA-DH-5142-01,0.495307715468
TCGA-DH-5143-01,0.41331021137699997
TCGA-DH-5144-01,0.818692595149
TCGA-DH-A669-01,0.762769772785
TCGA-DH-A66B-01,0.682422900864
TCGA-DH-A66D-01,0.710543575
TCGA-DH-A66F-01,0.694504384774
TCGA-DH-A7UR-01,0.62341753394
TCGA-DH-A7US-01,0.631056451535
TCGA-DH-A7UT-01,0.559334667166
TCGA-DH-A7UU-01,0.636788211245
TCGA-DH-A7UV-01,0.6836031899539999
TCGA-DU-5847-01,0.607395546654
TCGA-DU-5849-01,0.569857743378
TCGA-DU-5852-01,0.571697389185
TCGA-DU-5853-01,0.460325533333
TCGA-DU-5854-01,0.43055101666699996
TCGA-DU-5855-01,0.562018662981
TCGA-DU-5870-01,0.67000070951
TCGA-DU-5871-01,0.6288964254420001
TCGA-DU-5872-01,0.651552793628
TCGA-DU-5874-01,0.8663274490790001
TCGA-DU-6392-01,0.514719786377
TCGA-DU-6393-01,0.8823585583329999
TCGA-DU-6394-01,0.768273466667
TCGA-DU-6395-01,0.580005786377
TCGA-DU-6396-01,0.511383092844
TCGA-DU-6399-01,0.398985954064
TCGA-DU-6400-01,0.7494216416670001
TCGA-DU-6401-01,0.579636441667
TCGA-DU-6402-01,0.47110509471
TCGA-DU-6403-01,0.577081196891
TCGA-DU-6404-01,0.648490105216
TCGA-DU-6405-01,0.715434986758
TCGA-DU-6406-01,0.473381346491
TCGA-DU-6407-01,0.7138177506669999
TCGA-DU-6408-01,0.6059232902
TCGA-DU-6410-01,0.826754008333
TCGA-DU-6542-01,0.630189475
TCGA-DU-7006-01,0.49781321746000007
TCGA-DU-7007-01,0.617570492996
TCGA-DU-7008-01,0.6849215087
TCGA-DU-7009-01,0.657531657603
TCGA-DU-7010-01,0.7442908661830001
TCGA-DU-7011-01,0.405561108248
TCGA-DU-7012-01,0.53063310708
TCGA-DU-7013-01,0.751347650826
TCGA-DU-7014-01,0.612846212113
TCGA-DU-7015-01,0.633714441667
TCGA-DU-7018-01,0.724865542033
TCGA-DU-7019-01,0.57570732736
TCGA-DU-7290-01,0.5030398460159999
TCGA-DU-7292-01,0.582693001268
TCGA-DU-7294-01,0.764481468398
TCGA-DU-7298-01,0.536083870584
TCGA-DU-7299-01,0.616350650051
TCGA-DU-7300-01,0.645024401106
TCGA-DU-7301-01,0.721624910177
TCGA-DU-7302-01,0.800632692086
TCGA-DU-7306-01,0.658511484662
TCGA-DU-7309-01,0.5457571835939999
TCGA-DU-8158-01,0.425429983249
TCGA-DU-8161-01,0.437656642377
TCGA-DU-8162-01,0.488834173155
TCGA-DU-8163-01,0.421204412271
TCGA-DU-8164-01,0.797322792885
TCGA-DU-8165-01,0.525540229349
TCGA-DU-8166-01,0.6304421120679999
TCGA-DU-8167-01,0.431339831884
TCGA-DU-8168-01,0.718107004675
TCGA-DU-A5TP-01,0.5791849106520001
TCGA-DU-A5TR-01,0.48327470000000006
TCGA-DU-A5TS-01,0.610221193825
TCGA-DU-A5TT-01,0.551751905724
TCGA-DU-A5TU-01,0.610826802943
TCGA-DU-A5TW-01,0.662844256402
TCGA-DU-A5TY-01,0.497161799079
TCGA-DU-A6S2-01,0.614531433333
TCGA-DU-A6S3-01,0.639810324709
TCGA-DU-A6S6-01,0.7192218398800001
TCGA-DU-A6S7-01,0.492024128095
TCGA-DU-A6S8-01,0.73177258451
TCGA-DU-A76K-01,0.729395013959
TCGA-DU-A76L-01,0.47277154609300004
TCGA-DU-A76O-01,0.5643531916669999
TCGA-DU-A76R-01,0.596657258333
TCGA-DU-A7T6-01,0.603454953456
TCGA-DU-A7T8-01,0.638277463513
TCGA-DU-A7TA-01,0.723890716583
TCGA-DU-A7TB-01,0.620723818324
TCGA-DU-A7TC-01,0.694852795539
TCGA-DU-A7TD-01,0.601255509274
TCGA-DU-A7TG-01,0.541555047839
TCGA-DU-A7TI-01,0.617656224679
TCGA-DU-A7TJ-01,0.721096757412
TCGA-E1-5302-01,0.6424425
TCGA-E1-5303-01,0.552888871499
TCGA-E1-5304-01,0.809879157294
TCGA-E1-5305-01,0.6203917713229999
TCGA-E1-5307-01,0.5119402597330001
TCGA-E1-5311-01,0.736906135652
TCGA-E1-5318-01,0.7444119285240001
TCGA-E1-5319-01,0.592589117999
TCGA-E1-5322-01,0.668916508333
TCGA-E1-A7YD-01,0.724644735745
TCGA-E1-A7YE-01,0.529892410395
TCGA-E1-A7YH-01,0.513167652341
TCGA-E1-A7YI-01,0.680759567944
TCGA-E1-A7YJ-01,0.621901290625
TCGA-E1-A7YK-01,0.38682317737800004
TCGA-E1-A7YL-01,0.544161611668
TCGA-E1-A7YM-01,0.5252991384929999
TCGA-E1-A7YN-01,0.289043194071
TCGA-E1-A7YO-01,0.80872676506
TCGA-E1-A7YQ-01,0.401983667531
TCGA-E1-A7YS-01,0.7956850501039999
TCGA-E1-A7YU-01,0.583177851463
TCGA-E1-A7YV-01,0.72454197972
TCGA-E1-A7YW-01,0.690259662732
TCGA-E1-A7YY-01,0.41945671149400005
TCGA-E1-A7Z2-01,0.6737318256460001
TCGA-E1-A7Z3-01,0.44336445557099996
TCGA-E1-A7Z4-01,0.732777684988
TCGA-E1-A7Z6-01,0.683060012299
TCGA-EZ-7264-01,0.714449135652
TCGA-F6-A8O3-01,0.5547393164509999
TCGA-F6-A8O4-01,0.604561406765
TCGA-FG-5962-01,0.637696316667
TCGA-FG-5963-01,0.329606311439
TCGA-FG-5964-01,0.561105207842
TCGA-FG-5965-01,0.551099634565
TCGA-FG-6688-01,0.383994118489
TCGA-FG-6689-01,0.523784776214
TCGA-FG-6690-01,0.584205089099
TCGA-FG-6691-01,0.552588224029
TCGA-FG-6692-01,0.7288659666670001
TCGA-FG-7634-01,0.599058194827
TCGA-FG-7636-01,0.665614660613
TCGA-FG-7638-01,0.7324162731899999
TCGA-FG-7641-01,0.546624012935
TCGA-FG-7643-01,0.39810550804300004
TCGA-FG-8181-01,0.585479119167
TCGA-FG-8182-01,0.450838547379
TCGA-FG-8185-01,0.7093260024629999
TCGA-FG-8186-01,0.606818508333
TCGA-FG-8187-01,0.5357078860100001
TCGA-FG-8188-01,0.655910183847
TCGA-FG-8189-01,0.37168273625799997
TCGA-FG-8191-01,0.5189201083330001
TCGA-FG-A4MT-01,0.6595153696320001
TCGA-FG-A4MU-01,0.563171141484
TCGA-FG-A4MW-01,0.6156204000000001
TCGA-FG-A4MX-01,0.749502417056
TCGA-FG-A4MY-01,0.516271949818
TCGA-FG-A60J-01,0.614838983333
TCGA-FG-A60K-01,0.6709353183160001
TCGA-FG-A60L-01,0.44559533574500004
TCGA-FG-A6IZ-01,0.788901466667
TCGA-FG-A6J1-01,0.655332128806
TCGA-FG-A6J3-01,0.571535087682
TCGA-FG-A70Y-01,0.5321077187
TCGA-FG-A70Z-01,0.530590226013
TCGA-FG-A710-01,0.579046649939
TCGA-FG-A711-01,0.67825678428
TCGA-FG-A713-01,0.4776027
TCGA-FG-A87N-01,0.7619753128039999
TCGA-FG-A87Q-01,0.496406497341
TCGA-FN-7833-01,0.645105330696
TCGA-HT-7467-01,0.504985447362
TCGA-HT-7468-01,0.768204108125
TCGA-HT-7469-01,0.662866375
TCGA-HT-7470-01,0.6638011239530001
TCGA-HT-7471-01,0.708662358333
TCGA-HT-7472-01,0.646147191209
TCGA-HT-7473-01,0.472663248746
TCGA-HT-7474-01,0.5299093554550001
TCGA-HT-7475-01,0.7935758583329999
TCGA-HT-7476-01,0.5172694504500001
TCGA-HT-7477-01,0.663372472568
TCGA-HT-7478-01,0.422873416484
TCGA-HT-7479-01,0.421556691667
TCGA-HT-7480-01,0.584724747973
TCGA-HT-7481-01,0.48060946223300005
TCGA-HT-7482-01,0.49562038815700005
TCGA-HT-7483-01,0.713756867996
TCGA-HT-7485-01,0.747505525
TCGA-HT-7601-01,0.472526969027
TCGA-HT-7602-01,0.34048344008599996
TCGA-HT-7603-01,0.549315916484
TCGA-HT-7604-01,0.7787476083329999
TCGA-HT-7605-01,0.508722658333
TCGA-HT-7606-01,0.7704880002240001
TCGA-HT-7607-01,0.478037459688
TCGA-HT-7608-01,0.6385953583330001
TCGA-HT-7609-01,0.56156895953
TCGA-HT-7610-01,0.473104341667
TCGA-HT-7611-01,0.6903554253659999
TCGA-HT-7616-01,0.4996742
TCGA-HT-7620-01,0.444864333333
TCGA-HT-7676-01,0.734123049665
TCGA-HT-7677-01,0.687333838078
TCGA-HT-7680-01,0.4628924092
TCGA-HT-7681-01,0.47081286664
TCGA-HT-7684-01,0.57711549218
TCGA-HT-7686-01,0.556130718986
TCGA-HT-7687-01,0.689869717033
TCGA-HT-7688-01,0.516172683333
TCGA-HT-7689-01,0.507093761377
TCGA-HT-7690-01,0.599927043862
TCGA-HT-7691-01,0.378557566467
TCGA-HT-7692-01,0.62904009471
TCGA-HT-7693-01,0.716832373746
TCGA-HT-7694-01,0.525771986377
TCGA-HT-7695-01,0.666455167033
TCGA-HT-7854-01,0.444760008333
TCGA-HT-7855-01,0.6684793402
TCGA-HT-7856-01,0.47098361718000004
TCGA-HT-7857-01,0.37351396345700005
TCGA-HT-7858-01,0.523588050513
TCGA-HT-7860-01,0.559672848155
TCGA-HT-7873-01,0.744837334111
TCGA-HT-7874-01,0.39376664583300003
TCGA-HT-7875-01,0.7986271416670001
TCGA-HT-7877-01,0.504934727111
TCGA-HT-7879-01,0.642051423746
TCGA-HT-7880-01,0.385387485472
TCGA-HT-7881-01,0.348158658333
TCGA-HT-7882-01,0.332538739167
TCGA-HT-7884-01,0.5504914000000001
TCGA-HT-7902-01,0.35363980969000003
TCGA-HT-8010-01,0.46267922374
TCGA-HT-8011-01,0.751970283333
TCGA-HT-8012-01,0.7401081922409999
TCGA-HT-8015-01,0.33991082483199997
TCGA-HT-8018-01,0.302448333333
TCGA-HT-8019-01,0.4386741
TCGA-HT-8104-01,0.605303964831
TCGA-HT-8105-01,0.732574633333
TCGA-HT-8106-01,0.2484117625
TCGA-HT-8107-01,0.38274040000000004
TCGA-HT-8108-01,0.61980827764
TCGA-HT-8109-01,0.594754844193
TCGA-HT-8110-01,0.39635545535800004
TCGA-HT-8111-01,0.44844075
TCGA-HT-8113-01,0.4103806975
TCGA-HT-8114-01,0.528658017377
TCGA-HT-8563-01,0.33738621666699997
TCGA-HT-8564-01,0.6238963160540001
TCGA-HT-A4DS-01,0.5869016806189999
TCGA-HT-A4DV-01,0.36047344166699996
TCGA-HT-A5R5-01,0.621227979349
TCGA-HT-A5R7-01,0.508024868986
TCGA-HT-A5R9-01,0.707212975
TCGA-HT-A5RA-01,0.735648441222
TCGA-HT-A5RB-01,0.73510955
TCGA-HT-A5RC-01,0.596581840218
TCGA-HT-A614-01,0.7306339587
TCGA-HT-A615-01,0.568302044375
TCGA-HT-A616-01,0.607866465745
TCGA-HT-A617-01,0.330095775
TCGA-HT-A618-01,0.42355977723000005
TCGA-HT-A619-01,0.740204439331
TCGA-HT-A61B-01,0.652322991667
TCGA-HT-A61C-01,0.6716165271819999
TCGA-HT-A74H-01,0.400678011377
TCGA-HT-A74J-01,0.683779484216
TCGA-HT-A74K-01,0.636437742985
TCGA-HT-A74L-01,0.688543521093
TCGA-HT-A74O-01,0.580303412313
TCGA-HW-7486-01,0.48786076356299996
TCGA-HW-7487-01,0.6296674214119999
TCGA-HW-7489-01,0.6095376666669999
TCGA-HW-7490-01,0.711704927319
TCGA-HW-7491-01,0.817903358333
TCGA-HW-7493-01,0.563108278837
TCGA-HW-7495-01,0.648237267564
TCGA-HW-8319-01,0.701945776823
TCGA-HW-8320-01,0.5316402426079999
TCGA-HW-8321-01,0.572051175
TCGA-HW-8322-01,0.658030282388
TCGA-HW-A5KJ-01,0.7015130851520001
TCGA-HW-A5KK-01,0.355924458333
TCGA-HW-A5KL-01,0.717485673729
TCGA-HW-A5KM-01,0.549730152319
TCGA-IK-7675-01,0.7790394567260001
TCGA-IK-8125-01,0.62353367727
TCGA-KT-A74X-01,0.7459184349879999
TCGA-KT-A7W1-01,0.63058662837
TCGA-P5-A5ET-01,0.665395110855
TCGA-P5-A5EU-01,0.6996870166670001
TCGA-P5-A5EV-01,0.6214245225689999
TCGA-P5-A5EW-01,0.763148768528
TCGA-P5-A5EX-01,0.5220690546019999
TCGA-P5-A5EY-01,0.38742104956900003
TCGA-P5-A5EZ-01,0.529344590413
TCGA-P5-A5F0-01,0.624742922394
TCGA-P5-A5F1-01,0.514861875
TCGA-P5-A5F2-01,0.615107325631
TCGA-P5-A5F4-01,0.655002803402
TCGA-P5-A5F6-01,0.709619450841
TCGA-P5-A72U-01,0.43093240000000005
TCGA-P5-A72W-01,0.6655865727070001
TCGA-P5-A72X-01,0.552681348393
TCGA-P5-A72Z-01,0.770648109667
TCGA-P5-A730-01,0.663959033151
TCGA-P5-A731-01,0.647093322569
TCGA-P5-A733-01,0.599827186671
TCGA-P5-A735-01,0.624241233333
TCGA-P5-A736-01,0.51404161505
TCGA-P5-A737-01,0.785406283333
TCGA-P5-A77W-01,0.658436562935
TCGA-P5-A77X-01,0.6198359205899999
TCGA-P5-A780-01,0.5086341511770001
TCGA-P5-A781-01,0.525970239822
TCGA-QH-A65R-01,0.768714951427
TCGA-QH-A65S-01,0.588374003373
TCGA-QH-A65V-01,0.612270183333
TCGA-QH-A65X-01,0.6905001431209999
TCGA-QH-A65Z-01,0.726569867033
TCGA-QH-A6CS-01,0.415835629427
TCGA-QH-A6CU-01,0.5361062832119999
TCGA-QH-A6CV-01,0.477160746093
TCGA-QH-A6CW-01,0.7085959
TCGA-QH-A6CX-01,0.32523214776500003
TCGA-QH-A6CY-01,0.564523181753
TCGA-QH-A6CZ-01,0.789548001039
TCGA-QH-A6X3-01,0.7587207012180001
TCGA-QH-A6X4-01,0.724578566667
TCGA-QH-A6X5-01,0.427196601039
TCGA-QH-A6X8-01,0.7265883004889999
TCGA-QH-A6X9-01,0.7251181833329999
TCGA-QH-A6XA-01,0.6917350724779999
TCGA-QH-A6XC-01,0.6264910416089999
TCGA-QH-A86X-01,0.5429475963139999
TCGA-QH-A870-01,0.647133504908
TCGA-R8-A6MK-01,0.575590383773
TCGA-R8-A6ML-01,0.7521921108380001
TCGA-R8-A6MO-01,0.674694943262
TCGA-R8-A6YH-01,0.796133679348
TCGA-R8-A73M-01,0.76008615
TCGA-RY-A83X-01,0.6660284395080001
TCGA-RY-A83Y-01,0.721225683125
TCGA-RY-A83Z-01,0.779817896789
TCGA-RY-A840-01,0.778808415073
TCGA-RY-A843-01,0.613129298413
TCGA-RY-A845-01,0.700047444698
TCGA-RY-A847-01,0.590376982787
TCGA-S9-A6TS-01,0.5744731480390001
TCGA-S9-A6TU-01,0.6766528166670001
TCGA-S9-A6TV-01,0.618009225768
TCGA-S9-A6TW-01,0.5754217422810001
TCGA-S9-A6TX-01,0.670639641667
TCGA-S9-A6TY-01,0.597689874818
TCGA-S9-A6TZ-01,0.633587910976
TCGA-S9-A6U0-01,0.34796899166699996
TCGA-S9-A6U1-01,0.61309849107
TCGA-S9-A6U2-01,0.645249422717
TCGA-S9-A6U5-01,0.625118292418
TCGA-S9-A6U6-01,0.669126345627
TCGA-S9-A6U8-01,0.587797353342
TCGA-S9-A6U9-01,0.573562416667
TCGA-S9-A6UA-01,0.37178110554399996
TCGA-S9-A6UB-01,0.6740425505709999
TCGA-S9-A6WD-01,0.643951552104
TCGA-S9-A6WE-01,0.694227478828
TCGA-S9-A6WG-01,0.37482785304399996
TCGA-S9-A6WH-01,0.7249470950820001
TCGA-S9-A6WI-01,0.443972594772
TCGA-S9-A6WL-01,0.519198509887
TCGA-S9-A6WM-01,0.6883908227300001
TCGA-S9-A6WN-01,0.472620584666
TCGA-S9-A6WO-01,0.638404902818
TCGA-S9-A6WP-01,0.67149539081
TCGA-S9-A7IQ-01,0.39828245685900004
TCGA-S9-A7IS-01,0.6753199726639999
TCGA-S9-A7IX-01,0.519199500528
TCGA-S9-A7IY-01,0.648611843255
TCGA-S9-A7IZ-01,0.5465934399769999
TCGA-S9-A7J0-01,0.7922267756010001
TCGA-S9-A7J1-01,0.636972053163
TCGA-S9-A7J2-01,0.829506827111
TCGA-S9-A7J3-01,0.601849775051
TCGA-S9-A7QW-01,0.8053536425200001
TCGA-S9-A7QX-01,0.6990942349789999
TCGA-S9-A7QY-01,0.599067048439
TCGA-S9-A7QZ-01,0.489447467293
TCGA-S9-A7R1-01,0.711324946354
TCGA-S9-A7R2-01,0.6291299352090001
TCGA-S9-A7R3-01,0.622398987043
