,x
TCGA-2V-A95S-01,0.34291000406800004
TCGA-2Y-A9GS-01,0.596107449582
TCGA-2Y-A9GT-01,0.487165747453
TCGA-2Y-A9GU-01,0.694720081453
TCGA-2Y-A9GV-01,0.557469830307
TCGA-2Y-A9GW-01,0.42463793666
TCGA-2Y-A9GX-01,0.342178093944
TCGA-2Y-A9GY-01,0.531729437695
TCGA-2Y-A9GZ-01,0.841551924947
TCGA-2Y-A9H0-01,0.730851392439
TCGA-2Y-A9H1-01,0.644022809322
TCGA-2Y-A9H2-01,0.662657456529
TCGA-2Y-A9H3-01,0.41273983763899996
TCGA-2Y-A9H4-01,0.6570164141629999
TCGA-2Y-A9H5-01,0.655763662929
TCGA-2Y-A9H6-01,0.517568517489
TCGA-2Y-A9H7-01,0.7833030571940001
TCGA-2Y-A9H8-01,0.5999536957370001
TCGA-2Y-A9H9-01,0.700611478202
TCGA-2Y-A9HA-01,0.728100881353
TCGA-2Y-A9HB-01,0.558108563996
TCGA-3K-AAZ8-01,0.761032506365
TCGA-4R-AA8I-01,0.7342958705220001
TCGA-5C-A9VG-01,0.589896720783
TCGA-5C-A9VH-01,0.700867270269
TCGA-5C-AAPD-01,0.45843704336499996
TCGA-5R-AA1C-01,0.697845828681
TCGA-5R-AA1D-01,0.265623916498
TCGA-5R-AAAM-01,0.395881664623
TCGA-BC-4073-01,0.460525899875
TCGA-BC-A10Q-01,0.626657742111
TCGA-BC-A10R-01,0.5635045984929999
TCGA-BC-A10S-01,0.5002180516170001
TCGA-BC-A10T-01,0.6299791435350001
TCGA-BC-A10U-01,0.745461664785
TCGA-BC-A10W-01,0.67214647111
TCGA-BC-A10X-01,0.603267479538
TCGA-BC-A10Y-01,0.711686713632
TCGA-BC-A10Z-01,0.863477809364
TCGA-BC-A110-01,0.546570689113
TCGA-BC-A112-01,0.552893339811
TCGA-BC-A216-01,0.65155853151
TCGA-BC-A217-01,0.727401984606
TCGA-BC-A3KF-01,0.7668215064920001
TCGA-BC-A3KG-01,0.69856992057
TCGA-BC-A5W4-01,0.86406525
TCGA-BC-A69H-01,0.621126406075
TCGA-BC-A69I-01,0.5797587893630001
TCGA-BC-A8YO-01,0.732192916538
TCGA-BD-A2L6-01,0.721849918889
TCGA-BD-A3EP-01,0.43095049297300003
TCGA-BD-A3ER-01,0.564532389847
TCGA-BW-A5NO-01,0.6960005962800001
TCGA-BW-A5NP-01,0.8587094166670001
TCGA-BW-A5NQ-01,0.559871212497
TCGA-CC-5258-01,0.656455261535
TCGA-CC-5260-01,0.559917563379
TCGA-CC-5261-01,0.48295169746100003
TCGA-CC-5262-01,0.423010328922
TCGA-CC-5263-01,0.6820576648000001
TCGA-CC-5264-01,0.7383709573489999
TCGA-CC-A1HT-01,0.36502472043799994
TCGA-CC-A3M9-01,0.245493908093
TCGA-CC-A3MA-01,0.753727720434
TCGA-CC-A3MB-01,0.718762353829
TCGA-CC-A3MC-01,0.5875854418199999
TCGA-CC-A5UC-01,0.373710054149
TCGA-CC-A5UD-01,0.768247198149
TCGA-CC-A5UE-01,0.759941513788
TCGA-CC-A7IE-01,0.636564486287
TCGA-CC-A7IF-01,0.789409061094
TCGA-CC-A7IG-01,0.7314884140029999
TCGA-CC-A7IH-01,0.800204769531
TCGA-CC-A7II-01,0.746333835725
TCGA-CC-A7IJ-01,0.422751345125
TCGA-CC-A7IK-01,0.7056540714830001
TCGA-CC-A7IL-01,0.8551544219920001
TCGA-CC-A8HT-01,0.492001471505
TCGA-CC-A8HU-01,0.8140188501450001
TCGA-CC-A8HV-01,0.769759562117
TCGA-CC-A9FS-01,0.721479687246
TCGA-CC-A9FU-01,0.832374254087
TCGA-CC-A9FV-01,0.269133562105
TCGA-CC-A9FW-01,0.716457439518
TCGA-DD-A113-01,0.6722616808130001
TCGA-DD-A114-01,0.400053440345
TCGA-DD-A115-01,0.656467607248
TCGA-DD-A116-01,0.60139334938
TCGA-DD-A118-01,0.594233255718
TCGA-DD-A119-01,0.556195406795
TCGA-DD-A11A-01,0.774039037676
TCGA-DD-A11B-01,0.792502998088
TCGA-DD-A11C-01,0.697479132131
TCGA-DD-A11D-01,0.683677514532
TCGA-DD-A1EA-01,0.643404587733
TCGA-DD-A1EB-01,0.729576800659
TCGA-DD-A1EC-01,0.395133250761
TCGA-DD-A1ED-01,0.39915801098700004
TCGA-DD-A1EE-01,0.701638887148
TCGA-DD-A1EF-01,0.594689706507
TCGA-DD-A1EG-01,0.419345006884
TCGA-DD-A1EH-01,0.765544711445
TCGA-DD-A1EI-01,0.552116515645
TCGA-DD-A1EJ-01,0.602253473103
TCGA-DD-A1EK-01,0.675125707281
TCGA-DD-A1EL-01,0.710304488764
TCGA-DD-A39V-01,0.611549697124
TCGA-DD-A39W-01,0.630000509364
TCGA-DD-A39X-01,0.474813886258
TCGA-DD-A39Y-01,0.676020617055
TCGA-DD-A39Z-01,0.761049875393
TCGA-DD-A3A1-01,0.612232063668
TCGA-DD-A3A2-01,0.605711926175
TCGA-DD-A3A3-01,0.7356124566240001
TCGA-DD-A3A4-01,0.666209303006
TCGA-DD-A3A5-01,0.787803672282
TCGA-DD-A3A6-01,0.23953344972100002
TCGA-DD-A3A7-01,0.7433068613670001
TCGA-DD-A3A8-01,0.663099850458
TCGA-DD-A3A9-01,0.46910534488899996
TCGA-DD-A4NA-01,0.652243715216
TCGA-DD-A4NB-01,0.31065524166700004
TCGA-DD-A4ND-01,0.35827487390100005
TCGA-DD-A4NF-01,0.681212907747
TCGA-DD-A4NH-01,0.428712216667
TCGA-DD-A4NI-01,0.534740274342
TCGA-DD-A4NJ-01,0.5407348130830001
TCGA-DD-A4NK-01,0.6958062938959999
TCGA-DD-A4NL-01,0.5292098475399999
TCGA-DD-A4NN-01,0.738281307135
TCGA-DD-A4NO-01,0.594242455193
TCGA-DD-A4NP-01,0.634531193174
TCGA-DD-A4NQ-01,0.426230129393
