,x
TCGA-3L-AA1B-01,0.551713450685
TCGA-4N-A93T-01,0.778583195352
TCGA-4T-AA8H-01,0.7380088013160001
TCGA-5M-AAT4-01,0.6881051812279999
TCGA-5M-AAT5-01,0.78796658515
TCGA-5M-AAT6-01,0.556967587375
TCGA-5M-AATA-01,0.580537920289
TCGA-5M-AATE-01,0.729783544196
TCGA-A6-2674-01,0.32803775
TCGA-A6-2675-01,0.464102407389
TCGA-A6-2677-01,0.7591676732449999
TCGA-A6-2684-01,0.476083741356
TCGA-A6-2685-01,0.36414599166699996
TCGA-A6-2686-01,0.49261950016
TCGA-A6-3809-01,0.42287629463200005
TCGA-A6-3810-01,0.594663790036
TCGA-A6-4105-01,0.575338213784
TCGA-A6-5656-01,0.778914246657
TCGA-A6-5657-01,0.5534345001600001
TCGA-A6-5659-01,0.665295339775
TCGA-A6-5660-01,0.665223730868
TCGA-A6-5661-01,0.529173725
TCGA-A6-5662-01,0.81763685
TCGA-A6-5664-01,0.33648479166699996
TCGA-A6-5665-01,0.6830903870180001
TCGA-A6-5666-01,0.756122208604
TCGA-A6-5667-01,0.702278329392
TCGA-A6-6137-01,0.5473479639209999
TCGA-A6-6138-01,0.519949741858
TCGA-A6-6141-01,0.478723091667
TCGA-A6-6142-01,0.4826009
TCGA-A6-6648-01,0.605188261749
TCGA-A6-6649-01,0.5706770718999999
TCGA-A6-6650-01,0.740988717978
TCGA-A6-6651-01,0.42863601666699996
TCGA-A6-6652-01,0.801956235339
TCGA-A6-6653-01,0.705598761615
TCGA-A6-6654-01,0.327903016667
TCGA-A6-6780-01,0.501558791667
TCGA-A6-6781-01,0.355878633333
TCGA-A6-6782-01,0.49140490833300005
TCGA-A6-A565-01,0.264666416949
TCGA-A6-A566-01,0.284813108333
TCGA-A6-A567-01,0.629493801836
TCGA-A6-A56B-01,0.68934845855
TCGA-AA-3489-01,0.31566098333299997
TCGA-AA-3492-01,0.664969506703
TCGA-AA-3496-01,0.6463831430520001
TCGA-AA-3502-01,0.758236745993
TCGA-AA-3506-01,0.530351998169
TCGA-AA-3511-01,0.656279359898
TCGA-AA-3526-01,0.671895954095
TCGA-AA-3655-01,0.711515683046
TCGA-AA-3660-01,0.734740501887
TCGA-AA-3662-01,0.662348697733
TCGA-AA-3663-01,0.5991535704959999
TCGA-AA-3675-01,0.6680908484570001
TCGA-AA-3685-01,0.6524048668169999
TCGA-AA-3697-01,0.631374218232
TCGA-AA-3712-01,0.7233089219200001
TCGA-AA-3713-01,0.47860039351000006
TCGA-AA-A01P-01,0.286604825
TCGA-AA-A01X-01,0.776522727566
TCGA-AA-A01Z-01,0.793369475
TCGA-AA-A02Y-01,0.7235372366789999
TCGA-AD-5900-01,0.544666320915
TCGA-AD-6548-01,0.507795333333
TCGA-AD-6888-01,0.657993962037
TCGA-AD-6889-01,0.789387100271
TCGA-AD-6890-01,0.571791913194
TCGA-AD-6895-01,0.523636115707
TCGA-AD-6899-01,0.519518674118
TCGA-AD-6901-01,0.532958303333
TCGA-AD-6963-01,0.44878088333300004
TCGA-AD-6964-01,0.412009058494
TCGA-AD-6965-01,0.787639549618
TCGA-AD-A5EJ-01,0.599186407374
TCGA-AD-A5EK-01,0.779365191667
TCGA-AM-5820-01,0.712022202626
TCGA-AM-5821-01,0.474263366667
TCGA-AU-3779-01,0.628409393933
TCGA-AU-6004-01,0.391461091667
TCGA-AY-5543-01,0.6650980959130001
TCGA-AY-6196-01,0.335043525
TCGA-AY-6197-01,0.642495580277
TCGA-AY-6386-01,0.6052112
TCGA-AY-A54L-01,0.625980559785
TCGA-AY-A69D-01,0.763900197495
TCGA-AY-A71X-01,0.704128294773
TCGA-AY-A8YK-01,0.764130421936
TCGA-AZ-4315-01,0.554008863338
TCGA-AZ-4323-01,0.328344229014
TCGA-AZ-4614-01,0.7972556833329999
TCGA-AZ-4615-01,0.569817243803
TCGA-AZ-4616-01,0.523716233333
TCGA-AZ-4682-01,0.686174433333
TCGA-AZ-5403-01,0.571428908225
TCGA-AZ-5407-01,0.514148127002
TCGA-AZ-6598-01,0.695145057862
TCGA-AZ-6599-01,0.79137770983
TCGA-AZ-6600-01,0.605001837662
TCGA-AZ-6601-01,0.493744686619
TCGA-AZ-6603-01,0.635614516954
TCGA-AZ-6605-01,0.324366154601
TCGA-AZ-6606-01,0.718002390994
TCGA-AZ-6607-01,0.542598925
TCGA-AZ-6608-01,0.8216856320720001
TCGA-CA-5254-01,0.7126660312019999
TCGA-CA-5255-01,0.485689004601
TCGA-CA-5256-01,0.711869006247
TCGA-CA-5796-01,0.6898202424259999
TCGA-CA-5797-01,0.6818846583329999
TCGA-CA-6715-01,0.82552155
TCGA-CA-6716-01,0.7458104103650001
TCGA-CA-6717-01,0.32064245
TCGA-CA-6718-01,0.42106386666699996
TCGA-CA-6719-01,0.594806481989
TCGA-CK-4947-01,0.660097466667
TCGA-CK-4948-01,0.5248405093399999
TCGA-CK-4950-01,0.417197155672
TCGA-CK-4951-01,0.474091561749
TCGA-CK-4952-01,0.804059921936
TCGA-CK-5912-01,0.700503751726
TCGA-CK-5913-01,0.624168018737
TCGA-CK-5914-01,0.636257841264
TCGA-CK-5915-01,0.813238048438
TCGA-CK-5916-01,0.479033670498
TCGA-CK-6746-01,0.677920225
