,x
TCGA-4P-AA8J-01,0.29843493141399996
TCGA-BA-4074-01,0.520272860848
TCGA-BA-4075-01,0.565122190303
TCGA-BA-4076-01,0.792977229583
TCGA-BA-4077-01,0.575906733319
TCGA-BA-4078-01,0.6953011487749999
TCGA-BA-5149-01,0.5600335999999999
TCGA-BA-5151-01,0.47147235069
TCGA-BA-5152-01,0.47058795
TCGA-BA-5153-01,0.6091706627669999
TCGA-BA-5555-01,0.548171230993
TCGA-BA-5556-01,0.285682001521
TCGA-BA-5557-01,0.303501551032
TCGA-BA-5558-01,0.347768352048
TCGA-BA-5559-01,0.451212499986
TCGA-BA-6868-01,0.66718636056
TCGA-BA-6869-01,0.6544194857
TCGA-BA-6870-01,0.439456659802
TCGA-BA-6871-01,0.639218787815
TCGA-BA-6872-01,0.500957410931
TCGA-BA-6873-01,0.45866993333300005
TCGA-BA-7269-01,0.49617550561499996
TCGA-BA-A4IF-01,0.48300968333300004
TCGA-BA-A4IG-01,0.474956570965
TCGA-BA-A4IH-01,0.680461076364
TCGA-BA-A4II-01,0.37011092294500003
TCGA-BA-A6D8-01,0.5390899158770001
TCGA-BA-A6DA-01,0.437931055132
TCGA-BA-A6DB-01,0.542804827611
TCGA-BA-A6DD-01,0.286787316667
TCGA-BA-A6DE-01,0.725257974923
TCGA-BA-A6DG-01,0.254699475
TCGA-BA-A6DI-01,0.36001895671800005
TCGA-BA-A6DJ-01,0.387857359023
TCGA-BA-A6DL-01,0.499471837782
TCGA-BA-A8YP-01,0.582014826168
TCGA-BB-4217-01,0.285706117789
TCGA-BB-4223-01,0.636339551364
TCGA-BB-4224-01,0.711372252833
TCGA-BB-4225-01,0.620993236085
TCGA-BB-4227-01,0.726725641667
TCGA-BB-4228-01,0.778125958578
TCGA-BB-7870-01,0.659957042113
TCGA-BB-8596-01,0.321612691873
TCGA-BB-8601-01,0.7110354999999999
TCGA-BB-A5HU-01,0.36979601666699996
TCGA-BB-A5HY-01,0.647590939933
TCGA-BB-A5HZ-01,0.426581100673
TCGA-BB-A6UM-01,0.730981376075
TCGA-BB-A6UO-01,0.5914413196239999
TCGA-C9-A47Z-01,0.658568582732
TCGA-C9-A480-01,0.395605616667
TCGA-CN-4723-01,0.48792476666699997
TCGA-CN-4725-01,0.625707802963
TCGA-CN-4726-01,0.446738658333
TCGA-CN-4727-01,0.599775690262
TCGA-CN-4728-01,0.211366142699
TCGA-CN-4729-01,0.423047
